indicator_code,country_iso3,who_region,year,dim1_type,dim1,value_numeric,value_low,value_high,value_display,last_updated
cpmt,MWI,AFR,2019,WEALTHDECILE,WEALTHDECILE_WEALTHDECILE06,64.98624,61.7258,68.11243,65.0 [61.7-68.1],2022-05-26T12:18:12+02:00
cpmt,LBR,AFR,2007,WEALTHDECILE,WEALTHDECILE_WEALTHDECILE02,3.74817,2.16985,6.39942,3.7 [2.2-6.4],2022-05-26T12:16:55+02:00
cpmt,ZMB,AFR,1996,DHSMICSGEOREGION,DHSMICSGEOREGION_ZMBDHS199609,18.7427,15.41785,22.59303,18.7 [15.4-22.6],2022-05-26T14:53:06+02:00
cpmt,DZA,AFR,2012,DHSMICSGEOREGION,DHSMICSGEOREGION_DZAMICS201202,55.60625,53.0637,58.11977,55.6 [53.1-58.1],2022-05-26T14:10:47+02:00
cpmt,ZWE,AFR,1994,DHSMICSGEOREGION,DHSMICSGEOREGION_ZWEDHS199405,33.61731,28.52071,39.12613,33.6 [28.5-39.1],2022-05-26T14:53:34+02:00
cpmt,NAM,AFR,2006,DHSMICSGEOREGION,DHSMICSGEOREGION_NAMDHS200603,62.6206,56.20419,68.62178,62.6 [56.2-68.6],2022-05-26T14:35:42+02:00
cpmt,COG,AFR,2014,WEALTHDECILE,WEALTHDECILE_WEALTHDECILE08,25.63732,21.13363,30.72685,25.6 [21.1-30.7],2022-05-26T12:04:06+02:00
cpmt,SLE,AFR,2010,WEALTHDECILE,WEALTHDECILE_WEALTHDECILE05,7.68216,5.8088,10.09493,7.7 [5.8-10.1],2022-05-26T12:31:30+02:00
cpmt,TCD,AFR,2010,WEALTHDECILE,WEALTHDECILE_WEALTHDECILE02,3.25356,2.20235,4.782,3.3 [2.2-4.8],2022-05-26T12:03:03+02:00
cpmt,BFA,AFR,2010,RESIDENCEAREATYPE,RESIDENCEAREATYPE_RUR,11.31693,10.38732,12.31831,11.3 [10.4-12.3],2022-05-26T11:33:17+02:00
cpmt,RWA,AFR,2000,DHSMICSGEOREGION,DHSMICSGEOREGION_RWADHS200011,7.69231,6.00308,9.80727,7.7 [6.0-9.8],2022-05-26T14:45:02+02:00
cpmt,MOZ,AFR,1997,DHSMICSGEOREGION,DHSMICSGEOREGION_MOZDHS199709,1.80074,0.5513,5.71894,1.8 [0.6-5.7],2022-05-26T14:34:47+02:00
cpmt,MRT,AFR,2015,RESIDENCEAREATYPE,RESIDENCEAREATYPE_RUR,10.62849,9.17832,12.27681,10.6 [9.2-12.3],2022-05-26T11:37:12+02:00
cpmt,ZMB,AFR,2013,RESIDENCEAREATYPE,RESIDENCEAREATYPE_RUR,43.91928,42.05858,45.79723,43.9 [42.1-45.8],2022-05-26T11:40:54+02:00
cpmt,COD,AFR,2017,DHSMICSGEOREGION,DHSMICSGEOREGION_CODMICS201709,2.5648,1.2263,5.28604,2.6 [1.2-5.3],2022-05-26T14:19:46+02:00
cpmt,MDG,AFR,1997,WEALTHDECILE,WEALTHDECILE_WEALTHDECILE04,10.80381,7.69517,14.96467,10.8 [7.7-15.0],2022-05-26T12:17:12+02:00
cpmt,ZAF,AFR,1998,WEALTHQUINTILE,WEALTHQUINTILE_WQ5,71.27469,68.50492,73.8937,71.3 [68.5-73.9],2022-05-26T13:04:09+02:00
cpmt,TZA,AFR,2010,DHSMICSGEOREGION,DHSMICSGEOREGION_TZADHS201005,46.66955,39.00635,54.49319,46.7 [39.0-54.5],2022-05-26T14:51:35+02:00
cpmt,ETH,AFR,2016,DHSMICSGEOREGION,DHSMICSGEOREGION_ETHDHS201603,47.31392,43.25016,51.41358,47.3 [43.3-51.4],2022-05-26T14:22:30+02:00
cpmt,LBR,AFR,2019,WEALTHQUINTILE,WEALTHQUINTILE_WQ1,24.13547,21.16132,27.38244,24.1 [21.2-27.4],2022-05-26T12:56:32+02:00
cpmt,STP,AFR,2008,EDUCATIONLEVEL,EDUCATIONLEVEL_SHLM,37.98329,31.73705,44.65469,38.0 [31.7-44.7],2022-05-26T11:23:40+02:00
cpmt,MRT,AFR,2015,EDUCATIONLEVEL,EDUCATIONLEVEL_PRLM,21.1382,19.14798,23.27572,21.1 [19.1-23.3],2022-05-26T11:20:59+02:00
cpmt,MDG,AFR,2018,DHSMICSGEOREGION,DHSMICSGEOREGION_MDGMICS201822,43.41761,35.74392,51.42038,43.4 [35.7-51.4],2022-05-26T14:32:33+02:00
cpmt,NER,AFR,1998,WEALTHDECILE,WEALTHDECILE_WEALTHDECILE06,5.29959,3.7208,7.49613,5.3 [3.7-7.5],2022-05-26T12:22:25+02:00
cpmt,TCD,AFR,2004,DHSMICSGEOREGION,DHSMICSGEOREGION_TCDDHS200405,5.54737,4.11883,7.43297,5.5 [4.1-7.4],2022-05-26T14:17:13+02:00
cpmt,GAB,AFR,2000,WEALTHQUINTILE,WEALTHQUINTILE_WQ4,36.29981,32.27734,40.52361,36.3 [32.3-40.5],2022-05-26T12:51:46+02:00
cpmt,SEN,AFR,2018,DHSMICSGEOREGION,DHSMICSGEOREGION_SENDHS201805,15.82031,11.09428,22.06002,15.8 [11.1-22.1],2022-05-26T14:46:33+02:00
cpmt,SEN,AFR,2015,EDUCATIONLEVEL,EDUCATIONLEVEL_PRLM,32.67447,26.86462,39.06956,32.7 [26.9-39.1],2022-05-26T11:23:55+02:00
cpmt,GMB,AFR,2018,EDUCATIONLEVEL,EDUCATIONLEVEL_SHLM,20.30727,17.97331,22.85986,20.3 [18.0-22.9],2022-05-26T11:17:51+02:00
cpmt,STP,AFR,2008,WEALTHQUINTILE,WEALTHQUINTILE_WQ4,41.62646,35.05396,48.51081,41.6 [35.1-48.5],2022-05-26T13:02:50+02:00
cpmt,MOZ,AFR,2003,DHSMICSGEOREGION,DHSMICSGEOREGION_MOZDHS200306,10.35333,7.67785,13.82156,10.4 [7.7-13.8],2022-05-26T14:34:53+02:00
cpmt,TCD,AFR,2004,AGEGROUP,AGEGROUP_YEARS20-49,11.57143,9.93731,13.43419,11.6 [9.9-13.4],2022-05-26T11:00:31+02:00
cpmt,SLE,AFR,2013,EDUCATIONLEVEL,EDUCATIONLEVEL_NHLM,14.25096,12.9974,15.60374,14.3 [13.0-15.6],2022-05-26T11:24:16+02:00
cpmt,TZA,AFR,2015,DHSMICSGEOREGION,DHSMICSGEOREGION_TZADHS201510,57.15329,50.28409,63.75745,57.2 [50.3-63.8],2022-05-26T14:51:51+02:00
cpmt,AGO,AFR,2015,DHSMICSGEOREGION,DHSMICSGEOREGION_AGODHS201505,5.649,2.86482,10.83712,5.6 [2.9-10.8],2022-05-26T14:10:58+02:00
cpmt,LSO,AFR,2018,WEALTHDECILE,WEALTHDECILE_WEALTHDECILE04,64.57329,57.73523,70.86333,64.6 [57.7-70.9],2022-05-26T12:16:50+02:00
cpmt,CIV,AFR,2006,WEALTHQUINTILE,WEALTHQUINTILE_WQ1,8.88281,6.76805,11.57632,8.9 [6.8-11.6],2022-05-26T12:49:51+02:00
cpmt,GMB,AFR,2010,DHSMICSGEOREGION,DHSMICSGEOREGION_GMBMICS201003,9.46925,7.30067,12.19724,9.5 [7.3-12.2],2022-05-26T14:22:55+02:00
cpmt,NER,AFR,2012,EDUCATIONLEVEL,EDUCATIONLEVEL_PRLM,20.46728,17.72009,23.51863,20.5 [17.7-23.5],2022-05-26T11:22:01+02:00
cpmt,UGA,AFR,2016,DHSMICSGEOREGION,DHSMICSGEOREGION_UGADHS201610,31.25581,27.01799,35.83198,31.3 [27.0-35.8],2022-05-26T14:50:18+02:00
cpmt,NGA,AFR,2016,DHSMICSGEOREGION,DHSMICSGEOREGION_NGAMICS201615,6.45455,4.34925,9.47798,6.5 [4.3-9.5],2022-05-26T14:38:02+02:00
cpmt,SLE,AFR,2019,WEALTHQUINTILE,WEALTHQUINTILE_WQ4,26.23444,24.1005,28.48639,26.2 [24.1-28.5],2022-05-26T13:04:02+02:00
cpmt,NAM,AFR,2000,WEALTHQUINTILE,WEALTHQUINTILE_WQ1,26.04187,21.38826,31.3048,26.0 [21.4-31.3],2022-05-26T12:58:42+02:00
cpmt,UGA,AFR,2016,DHSMICSGEOREGION,DHSMICSGEOREGION_UGADHS201607,33.91767,30.05898,38.00255,33.9 [30.1-38.0],2022-05-26T14:50:18+02:00
cpmt,COD,AFR,2017,DHSMICSGEOREGION,DHSMICSGEOREGION_CODMICS201719,11.1735,5.91189,20.11672,11.2 [5.9-20.1],2022-05-26T14:19:46+02:00
cpmt,NER,AFR,2012,WEALTHQUINTILE,WEALTHQUINTILE_WQ2,8.79019,6.98576,11.00555,8.8 [7.0-11.0],2022-05-26T12:59:38+02:00
cpmt,KEN,AFR,2008,DHSMICSGEOREGION,DHSMICSGEOREGION_KENDHS200806,42.35251,35.8714,49.1079,42.4 [35.9-49.1],2022-05-26T14:30:47+02:00
cpmt,ETH,AFR,2019,WEALTHQUINTILE,WEALTHQUINTILE_WQ3,45.19279,40.06779,50.42182,45.2 [40.1-50.4],2022-05-26T12:51:43+02:00
cpmt,SLE,AFR,2005,DHSMICSGEOREGION,DHSMICSGEOREGION_SLEMICS200503,2.01282,1.26643,3.18489,2.0 [1.3-3.2],2022-05-26T14:46:56+02:00
cpmt,GIN,AFR,2016,EDUCATIONLEVEL,EDUCATIONLEVEL_NHLM,7.77663,6.87726,8.78253,7.8 [6.9-8.8],2022-05-26T11:18:28+02:00
cpmt,MWI,AFR,2013,EDUCATIONLEVEL,EDUCATIONLEVEL_NHLM,53.13941,50.33062,55.92846,53.1 [50.3-55.9],2022-05-26T11:20:35+02:00
cpmt,GMB,AFR,2018,WEALTHDECILE,WEALTHDECILE_WEALTHDECILE08,20.35628,16.75028,24.51003,20.4 [16.8-24.5],2022-05-26T12:09:07+02:00
cpmt,SWZ,AFR,2006,DHSMICSGEOREGION,DHSMICSGEOREGION_SWZDHS200601,53.6702,49.91228,57.3869,53.7 [49.9-57.4],2022-05-26T14:22:04+02:00
cpmt,SEN,AFR,2010,DHSMICSGEOREGION,DHSMICSGEOREGION_SENDHS201011,3.2424,1.94404,5.36047,3.2 [1.9-5.4],2022-05-26T14:45:44+02:00
cpmt,LSO,AFR,2014,WEALTHDECILE,WEALTHDECILE_WEALTHDECILE10,62.34174,56.14609,68.15848,62.3 [56.1-68.2],2022-05-26T12:16:44+02:00
cpmt,MDG,AFR,2008,WEALTHDECILE,WEALTHDECILE_WEALTHDECILE09,54.1199,50.62737,57.57241,54.1 [50.6-57.6],2022-05-26T12:17:23+02:00
cpmt,COG,AFR,2011,DHSMICSGEOREGION,DHSMICSGEOREGION_COGDHS201111,41.22354,37.20671,45.36077,41.2 [37.2-45.4],2022-05-26T14:18:17+02:00
cpmt,ETH,AFR,2019,RESIDENCEAREATYPE,RESIDENCEAREATYPE_URB,49.66628,42.66263,56.68305,49.7 [42.7-56.7],2022-05-26T11:34:48+02:00
cpmt,SEN,AFR,2016,DHSMICSGEOREGION,DHSMICSGEOREGION_SENDHS201608,18.54289,13.90089,24.29757,18.5 [13.9-24.3],2022-05-26T14:46:17+02:00
cpmt,UGA,AFR,2000,WEALTHDECILE,WEALTHDECILE_WEALTHDECILE03,13.37411,10.69071,16.60582,13.4 [10.7-16.6],2022-05-26T12:35:46+02:00
cpmt,MRT,AFR,2015,WEALTHQUINTILE,WEALTHQUINTILE_WQ1,7.9195,6.0215,10.34987,7.9 [6.0-10.3],2022-05-26T12:57:48+02:00
cpmt,SEN,AFR,2005,DHSMICSGEOREGION,DHSMICSGEOREGION_SENDHS200508,10.5543,6.99402,15.62251,10.6 [7.0-15.6],2022-05-26T14:45:37+02:00
cpmt,BEN,AFR,2006,WEALTHQUINTILE,WEALTHQUINTILE_WQ4,18.95975,17.17344,20.88502,19.0 [17.2-20.9],2022-05-26T12:46:50+02:00
cpmt,ZAF,AFR,1998,WEALTHDECILE,WEALTHDECILE_WEALTHDECILE01,31.88335,26.13805,38.23774,31.9 [26.1-38.2],2022-05-26T12:32:01+02:00
cpmt,BDI,AFR,2005,EDUCATIONLEVEL,EDUCATIONLEVEL_PRLM,10.75494,9.1126,12.65208,10.8 [9.1-12.7],2022-05-26T11:15:11+02:00
cpmt,CAF,AFR,2018,EDUCATIONLEVEL,EDUCATIONLEVEL_NHLM,11.02816,9.30804,13.02051,11.0 [9.3-13.0],2022-05-26T11:15:49+02:00
cpmt,CPV,AFR,1998,AGEGROUP,AGEGROUP_YEARS20-49,53.90792,50.79072,56.99486,53.9 [50.8-57.0],2022-05-26T11:00:10+02:00
cpmt,STP,AFR,2014,RESIDENCEAREATYPE,RESIDENCEAREATYPE_RUR,45.79432,41.19613,50.46529,45.8 [41.2-50.5],2022-05-26T11:39:08+02:00
cpmt,ZWE,AFR,1999,DHSMICSGEOREGION,DHSMICSGEOREGION_ZWEDHS199909,63.50574,58.45179,68.27857,63.5 [58.5-68.3],2022-05-26T14:53:40+02:00
cpmt,ZAF,AFR,1998,DHSMICSGEOREGION,DHSMICSGEOREGION_ZAFDHS199806,66.14572,59.68924,72.05226,66.1 [59.7-72.1],2022-05-26T14:47:13+02:00
cpmt,KEN,AFR,2014,WEALTHDECILE,WEALTHDECILE_WEALTHDECILE03,56.51979,53.63843,59.35775,56.5 [53.6-59.4],2022-05-26T12:15:35+02:00
cpmt,ZAF,AFR,1998,DHSMICSGEOREGION,DHSMICSGEOREGION_ZAFDHS199802,46.36329,42.77813,49.98644,46.4 [42.8-50.0],2022-05-26T14:47:13+02:00
cpmt,BEN,AFR,2014,DHSMICSGEOREGION,DHSMICSGEOREGION_BENMICS201408,21.065,18.64968,23.70199,21.1 [18.6-23.7],2022-05-26T14:13:21+02:00
cpmt,COG,AFR,2005,WEALTHDECILE,WEALTHDECILE_WEALTHDECILE02,42.9367,36.97548,49.11011,42.9 [37.0-49.1],2022-05-26T12:03:54+02:00
cpmt,LBR,AFR,2007,EDUCATIONLEVEL,EDUCATIONLEVEL_SHLM,20.9362,17.32559,25.07108,20.9 [17.3-25.1],2022-05-26T11:20:16+02:00
cpmt,SWZ,AFR,2006,AGEGROUP,AGEGROUP_YEARS20-49,50.99209,48.67274,53.30718,51.0 [48.7-53.3],2022-05-26T11:01:36+02:00
cpmt,GIN,AFR,2018,WEALTHQUINTILE,WEALTHQUINTILE_WQ2,9.38673,7.11987,12.27991,9.4 [7.1-12.3],2022-05-26T12:53:08+02:00
cpmt,BFA,AFR,2003,WEALTHQUINTILE,WEALTHQUINTILE_WQ3,10.17206,8.64385,11.93516,10.2 [8.6-11.9],2022-05-26T12:47:29+02:00
cpmt,GHA,AFR,2011,DHSMICSGEOREGION,DHSMICSGEOREGION_GHAMICS201104,19.91372,16.01738,24.48156,19.9 [16.0-24.5],2022-05-26T14:23:55+02:00
cpmt,GHA,AFR,2003,WEALTHQUINTILE,WEALTHQUINTILE_WQ2,23.98168,20.00065,28.47308,24.0 [20.0-28.5],2022-05-26T12:52:20+02:00
cpmt,RWA,AFR,2014,WEALTHDECILE,WEALTHDECILE_WEALTHDECILE10,55.43544,51.32179,59.47593,55.4 [51.3-59.5],2022-05-26T12:28:57+02:00
cpmt,MLI,AFR,2015,WEALTHDECILE,WEALTHDECILE_WEALTHDECILE10,32.61067,29.56156,35.81437,32.6 [29.6-35.8],2022-05-26T12:19:03+02:00
cpmt,TZA,AFR,2004,DHSMICSGEOREGION,DHSMICSGEOREGION_TZADHS200408,33.54257,25.6633,42.45921,33.5 [25.7-42.5],2022-05-26T14:51:19+02:00
cpmt,GHA,AFR,1993,WEALTHQUINTILE,WEALTHQUINTILE_WQ1,11.82994,9.02596,15.35796,11.8 [9.0-15.4],2022-05-26T12:52:14+02:00
cpmt,RWA,AFR,2010,WEALTHQUINTILE,WEALTHQUINTILE_WQ3,52.7989,49.93753,55.642,52.8 [49.9-55.6],2022-05-26T13:02:34+02:00
cpmt,BEN,AFR,2006,WEALTHDECILE,WEALTHDECILE_WEALTHDECILE01,5.9602,4.58376,7.71654,6.0 [4.6-7.7],2022-05-26T11:59:22+02:00
cpmt,CMR,AFR,2014,WEALTHQUINTILE,WEALTHQUINTILE_WQ4,43.87552,40.32189,47.4931,43.9 [40.3-47.5],2022-05-26T12:48:13+02:00
cpmt,DZA,AFR,2018,DHSMICSGEOREGION,DHSMICSGEOREGION_DZAMICS201805,58.09919,55.88518,60.28106,58.1 [55.9-60.3],2022-05-26T14:10:52+02:00
cpmt,SLE,AFR,2013,DHSMICSGEOREGION,DHSMICSGEOREGION_SLEDHS201302,12.28317,10.4827,14.34334,12.3 [10.5-14.3],2022-05-26T14:47:03+02:00
cpmt,SEN,AFR,2019,DHSMICSGEOREGION,DHSMICSGEOREGION_SENDHS201906,23.9413,19.0204,29.66888,23.9 [19.0-29.7],2022-05-26T14:46:41+02:00
cpmt,GIN,AFR,2005,WEALTHDECILE,WEALTHDECILE_WEALTHDECILE09,12.51955,9.80629,15.85157,12.5 [9.8-15.9],2022-05-26T12:10:52+02:00
cpmt,LSO,AFR,2018,WEALTHQUINTILE,WEALTHQUINTILE_WQ4,65.90227,61.51557,70.03254,65.9 [61.5-70.0],2022-05-26T12:56:23+02:00
cpmt,TCD,AFR,2010,WEALTHDECILE,WEALTHDECILE_WEALTHDECILE08,4.63586,3.42088,6.25442,4.6 [3.4-6.3],2022-05-26T12:03:03+02:00
cpmt,SEN,AFR,2016,WEALTHDECILE,WEALTHDECILE_WEALTHDECILE02,16.79407,14.14075,19.83027,16.8 [14.1-19.8],2022-05-26T12:30:25+02:00
cpmt,COD,AFR,2007,EDUCATIONLEVEL,EDUCATIONLEVEL_NHLM,11.8248,9.34721,14.85153,11.8 [9.3-14.9],2022-05-26T11:16:40+02:00
cpmt,GIN,AFR,1999,AGEGROUP,AGEGROUP_YEARS20-49,6.55494,5.63948,7.60704,6.6 [5.6-7.6],2022-05-26T11:02:12+02:00
cpmt,GNB,AFR,2014,DHSMICSGEOREGION,DHSMICSGEOREGION_GNBMICS201402,14.63971,11.55009,18.38402,14.6 [11.6-18.4],2022-05-26T14:24:57+02:00
cpmt,BFA,AFR,1998,DHSMICSGEOREGION,DHSMICSGEOREGION_BFADHS199804,8.79179,7.32171,10.52352,8.8 [7.3-10.5],2022-05-26T14:14:16+02:00
cpmt,MWI,AFR,2000,WEALTHQUINTILE,WEALTHQUINTILE_WQ2,29.25377,26.30889,32.38342,29.3 [26.3-32.4],2022-05-26T12:56:49+02:00
cpmt,NGA,AFR,2011,DHSMICSGEOREGION,DHSMICSGEOREGION_NGAMICS201111,58.66367,52.43361,64.62821,58.7 [52.4-64.6],2022-05-26T14:37:37+02:00
cpmt,NGA,AFR,2013,RESIDENCEAREATYPE,RESIDENCEAREATYPE_URB,26.80116,25.03428,28.6451,26.8 [25.0-28.6],2022-05-26T11:38:03+02:00
cpmt,LSO,AFR,2014,WEALTHDECILE,WEALTHDECILE_WEALTHDECILE02,50.27608,44.1888,56.35518,50.3 [44.2-56.4],2022-05-26T12:16:44+02:00
cpmt,GHA,AFR,2017,EDUCATIONLEVEL,EDUCATIONLEVEL_SHLM,28.80975,26.67725,31.04056,28.8 [26.7-31.0],2022-05-26T11:18:12+02:00
cpmt,SEN,AFR,2012,EDUCATIONLEVEL,EDUCATIONLEVEL_NHLM,12.80672,11.07323,14.76652,12.8 [11.1-14.8],2022-05-26T11:23:51+02:00
cpmt,SEN,AFR,1997,EDUCATIONLEVEL,EDUCATIONLEVEL_NHLM,8.35362,7.31776,9.52104,8.4 [7.3-9.5],2022-05-26T11:23:46+02:00
cpmt,NER,AFR,2012,DHSMICSGEOREGION,DHSMICSGEOREGION_NERDHS201206,11.98249,9.56823,14.9055,12.0 [9.6-14.9],2022-05-26T14:36:58+02:00
cpmt,TCD,AFR,2010,AGEGROUP,AGEGROUP_YEARS20-49,4.88963,4.13566,5.77277,4.9 [4.1-5.8],2022-05-26T11:00:32+02:00
cpmt,MLI,AFR,2006,DHSMICSGEOREGION,DHSMICSGEOREGION_MLIDHS200602,8.86,7.03869,11.09634,8.9 [7.0-11.1],2022-05-26T14:33:29+02:00
cpmt,NGA,AFR,2011,WEALTHDECILE,WEALTHDECILE_WEALTHDECILE02,5.69824,4.51143,7.1738,5.7 [4.5-7.2],2022-05-26T12:23:13+02:00
cpmt,MLI,AFR,1995,DHSMICSGEOREGION,DHSMICSGEOREGION_MLIDHS199503,4.44228,3.0578,6.41214,4.4 [3.1-6.4],2022-05-26T14:33:19+02:00
cpmt,GHA,AFR,2011,EDUCATIONLEVEL,EDUCATIONLEVEL_SHLM,39.56818,36.76282,42.44394,39.6 [36.8-42.4],2022-05-26T11:18:08+02:00
cpmt,SLE,AFR,2019,DHSMICSGEOREGION,DHSMICSGEOREGION_SLEDHS201901,23.76553,21.15161,26.59352,23.8 [21.2-26.6],2022-05-26T14:47:08+02:00
cpmt,LSO,AFR,2018,DHSMICSGEOREGION,DHSMICSGEOREGION_LSOMICS201804,68.25178,61.03415,74.68697,68.3 [61.0-74.7],2022-05-26T14:32:00+02:00
cpmt,ETH,AFR,2005,WEALTHDECILE,WEALTHDECILE_WEALTHDECILE04,7.94474,5.9023,10.61421,7.9 [5.9-10.6],2022-05-26T12:08:14+02:00
cpmt,BEN,AFR,2001,RESIDENCEAREATYPE,RESIDENCEAREATYPE_RUR,17.28557,15.5674,19.15037,17.3 [15.6-19.2],2022-05-26T11:32:59+02:00
cpmt,NGA,AFR,2018,WEALTHDECILE,WEALTHDECILE_WEALTHDECILE03,6.89518,5.42237,8.7311,6.9 [5.4-8.7],2022-05-26T12:23:34+02:00
cpmt,SEN,AFR,2019,DHSMICSGEOREGION,DHSMICSGEOREGION_SENDHS201909,31.02581,26.1596,36.3516,31.0 [26.2-36.4],2022-05-26T14:46:41+02:00
cpmt,MLI,AFR,2006,WEALTHQUINTILE,WEALTHQUINTILE_WQ3,4.77116,3.82617,5.93515,4.8 [3.8-5.9],2022-05-26T12:57:25+02:00
cpmt,TZA,AFR,1999,WEALTHDECILE,WEALTHDECILE_WEALTHDECILE06,27.07205,20.79395,34.42188,27.1 [20.8-34.4],2022-05-26T12:36:40+02:00
cpmt,GMB,AFR,2010,RESIDENCEAREATYPE,RESIDENCEAREATYPE_RUR,8.83907,7.74696,10.06833,8.8 [7.7-10.1],2022-05-26T11:34:53+02:00
cpmt,SEN,AFR,1997,RESIDENCEAREATYPE,RESIDENCEAREATYPE_URB,23.76714,20.43325,27.45728,23.8 [20.4-27.5],2022-05-26T11:39:11+02:00
cpmt,MWI,AFR,2004,WEALTHDECILE,WEALTHDECILE_WEALTHDECILE06,31.65903,28.24563,35.28209,31.7 [28.2-35.3],2022-05-26T12:17:40+02:00
cpmt,GMB,AFR,2019,DHSMICSGEOREGION,DHSMICSGEOREGION_GMBDHS201906,15.88002,12.54716,19.89677,15.9 [12.5-19.9],2022-05-26T14:23:10+02:00
cpmt,NGA,AFR,2011,DHSMICSGEOREGION,DHSMICSGEOREGION_NGAMICS201108,3.19949,1.4571,6.87995,3.2 [1.5-6.9],2022-05-26T14:37:37+02:00
cpmt,SEN,AFR,2018,WEALTHDECILE,WEALTHDECILE_WEALTHDECILE07,32.92813,28.14203,38.09667,32.9 [28.1-38.1],2022-05-26T12:30:38+02:00
cpmt,SEN,AFR,1997,DHSMICSGEOREGION,DHSMICSGEOREGION_SENDHS199701,20.35443,16.95833,24.23218,20.4 [17.0-24.2],2022-05-26T14:45:34+02:00
cpmt,AGO,AFR,2015,AGEGROUP,AGEGROUP_YEARS15-19,7.96176,5.34909,11.69288,8.0 [5.3-11.7],2022-05-26T10:59:12+02:00
cpmt,KEN,AFR,1993,WEALTHQUINTILE,WEALTHQUINTILE_WQ4,44.4233,40.60048,48.31329,44.4 [40.6-48.3],2022-05-26T12:55:26+02:00
cpmt,ETH,AFR,2005,DHSMICSGEOREGION,DHSMICSGEOREGION_ETHDHS200510,56.87149,52.55721,61.08394,56.9 [52.6-61.1],2022-05-26T14:22:18+02:00
cpmt,SLE,AFR,2005,WEALTHDECILE,WEALTHDECILE_WEALTHDECILE10,19.57043,15.30176,24.68287,19.6 [15.3-24.7],2022-05-26T12:31:18+02:00
cpmt,MOZ,AFR,2015,DHSMICSGEOREGION,DHSMICSGEOREGION_MOZDHS201509,43.00832,38.64306,47.48507,43.0 [38.6-47.5],2022-05-26T14:35:15+02:00
cpmt,NAM,AFR,2006,WEALTHDECILE,WEALTHDECILE_WEALTHDECILE05,45.46294,40.72586,50.2836,45.5 [40.7-50.3],2022-05-26T12:21:02+02:00
cpmt,BFA,AFR,2006,DHSMICSGEOREGION,DHSMICSGEOREGION_BFAMICS200606,19.30064,14.45451,25.29117,19.3 [14.5-25.3],2022-05-26T14:14:28+02:00
cpmt,SLE,AFR,2010,RESIDENCEAREATYPE,RESIDENCEAREATYPE_RUR,8.71634,7.6664,9.89465,8.7 [7.7-9.9],2022-05-26T11:39:30+02:00
cpmt,STP,AFR,2014,WEALTHQUINTILE,WEALTHQUINTILE_WQ5,40.19466,34.93645,45.68854,40.2 [34.9-45.7],2022-05-26T13:02:54+02:00
cpmt,GIN,AFR,1999,WEALTHDECILE,WEALTHDECILE_WEALTHDECILE09,10.44682,8.12543,13.33516,10.4 [8.1-13.3],2022-05-26T12:10:46+02:00
cpmt,NAM,AFR,2013,DHSMICSGEOREGION,DHSMICSGEOREGION_NAMDHS201304,67.94019,62.56025,72.88217,67.9 [62.6-72.9],2022-05-26T14:35:49+02:00
cpmt,SEN,AFR,2017,DHSMICSGEOREGION,DHSMICSGEOREGION_SENDHS201713,11.27714,7.2585,17.11019,11.3 [7.3-17.1],2022-05-26T14:46:25+02:00
cpmt,CMR,AFR,2006,DHSMICSGEOREGION,DHSMICSGEOREGION_CMRMICS200606,2.66141,1.56114,4.50165,2.7 [1.6-4.5],2022-05-26T14:16:08+02:00
cpmt,GHA,AFR,1998,DHSMICSGEOREGION,DHSMICSGEOREGION_GHADHS199803,32.18086,27.9545,36.72053,32.2 [28.0-36.7],2022-05-26T14:23:32+02:00
cpmt,RWA,AFR,2019,WEALTHDECILE,WEALTHDECILE_WEALTHDECILE07,63.71706,59.74539,67.50996,63.7 [59.7-67.5],2022-05-26T12:29:04+02:00
cpmt,GIN,AFR,1999,EDUCATIONLEVEL,EDUCATIONLEVEL_PRLM,13.31489,10.23438,17.14552,13.3 [10.2-17.1],2022-05-26T11:18:22+02:00
cpmt,KEN,AFR,2014,WEALTHDECILE,WEALTHDECILE_WEALTHDECILE01,18.27363,16.0043,20.78511,18.3 [16.0-20.8],2022-05-26T12:15:35+02:00
cpmt,NGA,AFR,1999,EDUCATIONLEVEL,EDUCATIONLEVEL_PRLM,19.93251,17.47356,22.64256,19.9 [17.5-22.6],2022-05-26T11:22:02+02:00
cpmt,UGA,AFR,2011,WEALTHQUINTILE,WEALTHQUINTILE_WQ5,46.15351,42.36147,49.9906,46.2 [42.4-50.0],2022-05-26T13:06:19+02:00
cpmt,SLE,AFR,2013,RESIDENCEAREATYPE,RESIDENCEAREATYPE_URB,26.59574,23.91742,29.45786,26.6 [23.9-29.5],2022-05-26T11:39:31+02:00
cpmt,MRT,AFR,2015,DHSMICSGEOREGION,DHSMICSGEOREGION_MRTMICS201505,14.21317,10.47413,19.00364,14.2 [10.5-19.0],2022-05-26T14:34:11+02:00
cpmt,TZA,AFR,1996,EDUCATIONLEVEL,EDUCATIONLEVEL_PRLM,22.78548,21.02418,24.64828,22.8 [21.0-24.6],2022-05-26T11:25:42+02:00
cpmt,NGA,AFR,2008,WEALTHDECILE,WEALTHDECILE_WEALTHDECILE08,24.83666,22.54363,27.28078,24.8 [22.5-27.3],2022-05-26T12:23:06+02:00
cpmt,MWI,AFR,2013,DHSMICSGEOREGION,DHSMICSGEOREGION_MWIMICS201331,51.40413,47.98466,54.81051,51.4 [48.0-54.8],2022-05-26T14:32:54+02:00
